Geo_nios_1ch_0001		प्रस्तावित पाठ का उद्देश्य विषय के स्वरूप की व्याख्या करना है ।		praswAviwa pATa kA uxxeSya viRaya ke svarUpa kI vyAKyA karanA hE .		The purpose of the proposed text is to explain the nature of the subject.
Geo_nios_1ch_0137		प्रादेशिक विज्ञान ने ज्ञान के एक ऐसे तंत्र का निर्माण किया जिसमें प्रादेशिक विकास हेतु प्रादेशिक अर्थशास्त्र, संसाधन प्रबंधन, स्थानीयकरण सिद्धांत, नगरीय तथा प्रादेशिक नियोजन, परिवहन और संचार, मानव भूगोल, जनसंख्या वितरण, भूदृश्य पारिस्थितिकी और पर्यावरणीय गुणवत्ता का धरातल की विभिन्न परिघटनाओं को अलग-अलग या सामूहिक रूप में लिया जा सकता है ।		prAxeSika vijFAna ne jFAna ke eka Ese waMwra kA nirmANa kiyA jisameM prAxeSika vikAsa hewu prAxeSika arWaSAswra, saMsAXana prabaMXana, sWAnIyakaraNa sixXAMwa, nagarIya waWA prAxeSika niyojana, parivahana Ora saMcAra, mAnava BUgola, janasaMKyA viwaraNa, BUxqSya pArisWiwikI Ora paryAvaraNIya guNavawwA kA XarAwala kI viBinna pariGatanAoM ko alaga-alaga yA sAmUhika rUpa meM liyA jA sakawA hE .		Territorial science created a system of knowledge in which various phenomena of regional economics, resource management, localization theory, urban and regional planning, transport and communication, human geography, population distribution, landlord ecosystem and environmental quality can be taken separately or collectively for regional development.
Geo_nios_1ch_0138		इन्हें भौतिक तथा मानवीय परिघटनाओं के रूप में वर्गीकृत किया जाता है।		inheM BOwika waWA mAnavIya pariGatanAoM ke rUpa meM vargIkqwa kiyA jAwA hE.		They are classified as physical and human phenomena.
Geo_nios_1ch_0139		इस प्रकार भूगोल की तीन प्रमुख शाखाएँ है: भौतिक भूगोल, मानव भूगोल और प्रादेशिक भूगोल ।		isa prakAra BUgola kI wIna pramuKa SAKAez hE: BOwika BUgola, mAnava BUgola Ora prAxeSika BUgola .		Thus there are three major branches of geography: physical geography, human geography and regional geography.
Geo_nios_1ch_0140a		भौतिक भूगोल, भौतिक परिघटनाओं की व्याख्या व अध्ययन करता है |		BOwika BUgola, BOwika pariGatanAoM kI vyAKyA va aXyayana karawA hE |		Physical geography explains and studies physical phenomena.
Geo_nios_1ch_0140b		और वह उसकी अध्ययन करता है |		Ora vaha usakI aXyayana karawA hE |		And he studies it.
Geo_nios_1ch_0140c		साथ ही यह  भूगर्भशास्त्र, मौसम विज्ञान, जन्तु विज्ञान  और रसायनशास्त्र से भी जुडा हुआ है ।		sAWa hI yaha  BUgarBaSAswra, mOsama vijFAna, janwu vijFAna  Ora rasAyanaSAswra se BI judA huA hE .		It is also associated with geology, meteorology, animal science and chemistry.
Geo_nios_1ch_0141		19 वीं शताब्दी के उत्तरार्ध में यह विषय बहुत लोकप्रिय हुआ ।		19 vIM SawAbxI ke uwwarArXa meM yaha viRaya bahuwa lokapriya huA .		This theme became very popular in the late 19th century.
Geo_nios_1ch_0142		इसकी कई उपशाखाएँ हैं, जो विविध भौतिक परिघटनाओं की विवेचना करती हैं ।		isakI kaI upaSAKAez hEM, jo viviXa BOwika pariGatanAoM kI vivecanA karawI hEM .		It has many sub -blessings, which discuss various physical phenomena.
Geo_nios_1ch_0143		यह पार्थिव घटनाओं का अध्ययन करता है, जिसमें मुख्य रूप से पृथ्वी की सतह के साथ-साथ सूर्य, चंद्रमा और सौरमंडल के ग्रहों को शामिल किया जाता है ।		yaha pArWiva GatanAoM kA aXyayana karawA hE, jisameM muKya rUpa se pqWvI kI sawaha ke sAWa-sAWa sUrya, caMxramA Ora sOramaMdala ke grahoM ko SAmila kiyA jAwA hE .		It studies earthly phenomena, which consists mainly of the Earth's surface as well as the planets of the Sun, Moon and Solar System.
Geo_nios_1ch_0144		यह पृथ्वी के स्थल रूपों का अध्ययन करता है ।		yaha pqWvI ke sWala rUpoM kA aXyayana karawA hE .		It studies the site forms of the Earth.
Geo_nios_1ch_0145		इसके अन्तर्गत जल, वायु और हिमानी के अपरदनात्मक, परिवहनात्मक और निक्षेपात्मक कार्यों द्वारा स्थल रूपों की उत्पत्ति व विकास शामिल है ।		isake anwargawa jala, vAyu Ora himAnI ke aparaxanAwmaka, parivahanAwmaka Ora nikRepAwmaka kAryoM xvArA sWala rUpoM kI uwpawwi va vikAsa SAmila hE .		This includes the origin and development of site forms by eruditive, transportative and depository functions of water, air and Himani.
Geo_nios_1ch_0146		जलवायु विज्ञान वायुमंडलीय दशाओं और सम्बंधित  जलवायविक और मौसमी परिघटनाओं का अध्ययन है ।		jalavAyu vijFAna vAyumaMdalIya xaSAoM Ora sambaMXiwa  jalavAyavika Ora mOsamI pariGatanAoM kA aXyayana hE .		Climate science is a study of atmospheric conditions and related hydrological and seasonal phenomena.
Geo_nios_1ch_0147		इसके अन्तर्गत वायुमंडलीय संगठन, जलवायविक प्रदेशों तथा मौसमों आदि का अध्ययन शामिल है।		isake anwargawa vAyumaMdalIya saMgaTana, jalavAyavika praxeSoM waWA mOsamoM Axi kA aXyayana SAmila hE.		This includes the study of atmospheric organizations, hydrological regions and seasons etc.
Geo_nios_1ch_0148		यह महासागरीय तल की गहराइयों, धाराओं, प्रवाल भित्तियों और महाद्वीपीय विस्थापन आदि से संबंधित महासागरीय घटकों का अध्ययन करता है ।		yaha mahAsAgarIya wala kI gaharAiyoM, XArAoM, pravAla BiwwiyoM Ora mahAxvIpIya visWApana Axi se saMbaMXiwa mahAsAgarIya GatakoM kA aXyayana karawA hE .		It studies ocean components related to the depths, streams, coral reefs and continental displacement etc. of the ocean floor.
Geo_nios_1ch_0149		यह विविध मृदा निर्माण प्रक्रियाओं के साथ-साथ इसके भौतिक, रासायनिक और जैविक घटकों, रंग और प्रकार, संरचना व वितरण और वहन क्षमता आदि का भी अध्ययन करता है ।		yaha viviXa mqxA nirmANa prakriyAoM ke sAWa-sAWa isake BOwika, rAsAyanika Ora jEvika GatakoM, raMga Ora prakAra, saMracanA va viwaraNa Ora vahana kRamawA Axi kA BI aXyayana karawA hE .		It studies diverse soil manufacturing processes as well as its physical, chemical and biological components, colors and types, composition and distribution and vigor, etc.
Geo_nios_1ch_0150a		यह स्थान की जैविक घटनाओं के अध्ययन से सम्बंधित है।		yaha sWAna kI jEvika GatanAoM ke aXyayana se sambaMXiwa hE.		It is related to the study of biological phenomena of the place.
Geo_nios_1ch_0150b		यह विशेष तौर पर विविध प्रकार के वनस्पतियों और वन्य जीवों के वितरणों का अध्ययन करता है ।		yaha viSeRa wOra para viviXa prakAra ke vanaspawiyoM Ora vanya jIvoM ke viwaraNoM kA aXyayana karawA hE .		It especially studies a variety of flora and distribution of wildlife.
Geo_nios_1ch_0151		जैव भूगोल को पादप या वनस्पति भूगोल, जन्तु भूगोल और मानव पारिस्थितिकी के रूप में विभाजित किया जा सकता है ।		jEva BUgola ko pAxapa yA vanaspawi BUgola, janwu BUgola Ora mAnava pArisWiwikI ke rUpa meM viBAjiwa kiyA jA sakawA hE .		Biography can be divided into plant or vegetative geography, animal geography and human ecology.
Geo_nios_1ch_0152		मानव भूगोल पृथ्वी की सतहों और मानव समुदायों के आपसी संबंधों का संश्लेषित अध्ययन है ।		mAnava BUgola pqWvI kI sawahoM Ora mAnava samuxAyoM ke ApasI saMbaMXoM kA saMSleRiwa aXyayana hE .		Human geography is a synthesized study of the Earth's surfaces and mutual relations of human communities.
Geo_nios_1ch_0153		यह तीन संघटकों से निकटतम रूप में जुड़ा हैः मानवीय जनसंख्या का स्थानिक विश्लेषण; मानवीय जनसंख्या और पर्यावरण के बीच के संबंधों का पारिस्थितिक विश्लेषण और प्रादेशिक संश्लेषण, जो कि धरातल के क्षेत्रीय विभेदीकरण में पहली दोनों विषयवस्तुओं को जोड़ता है।		yaha wIna saMGatakoM se nikatawama rUpa meM juड़A hEH mAnavIya janasaMKyA kA sWAnika viSleRaNa; mAnavIya janasaMKyA Ora paryAvaraNa ke bIca ke saMbaMXoM kA pArisWiwika viSleRaNa Ora prAxeSika saMSleRaNa, jo ki XarAwala ke kRewrIya viBexIkaraNa meM pahalI xonoM viRayavaswuoM ko joड़wA hE.		It is closely connected to three components: spatial analysis of human population;The ecological analysis of the relationship between the human population and the environment and the regional synthesis, which connects the first two content in the regional differentiation of the surface.
Geo_nios_1ch_0154		यह बडे पैमाने पर स्थानिक सन्दर्भ में विविध प्रजातियों का अध्ययन करता है।		yaha bade pEmAne para sWAnika sanxarBa meM viviXa prajAwiyoM kA aXyayana karawA hE.		It studies diverse species in spatial context on a large scale.
Geo_nios_1ch_0154T		मानवविज्ञान भूगोल।		mAnavavijFAna BUgola.		Anthropology Geography.
Geo_nios_1ch_0155		यह मानवीय संस्कृति की उत्पत्ति,घटकों और प्रभावों की चर्चा करता है।		yaha mAnavIya saMskqwi kI uwpawwi,GatakoM Ora praBAvoM kI carcA karawA hE.		It discusses the origin, components and effects of human culture.
Geo_nios_1ch_0155T		सांस्कृतिक भूगोल ।		sAMskqwika BUgola .		Cultural geography.
Geo_nios_1ch_0156		यह स्थानीय,प्रादेशिक,राष्ट्रीय और विश्व स्तर पर आर्थिक गतिविधियों की अवस्थिति व वितरण का अध्ययन करता है।		yaha sWAnIya,prAxeSika,rARtrIya Ora viSva swara para ArWika gawiviXiyoM kI avasWiwi va viwaraNa kA aXyayana karawA hE.		It studies the location and distribution of economic activities at local, regional, national and global levels.
Geo_nios_1ch_0157		आर्थिक भूगोल का अध्ययन निम्न बिंदुओं के अंतर्गत किया जा सकता है संसाधन भूगोल, कृषि भूगोल, औद्योगिक व परिवहन भूगोल ।		ArWika BUgola kA aXyayana nimna biMxuoM ke aMwargawa kiyA jA sakawA hE saMsAXana BUgola, kqRi BUgola, Oxyogika va parivahana BUgola .		Economic geography can be studied under the following points Resources Geography, Agricultural Geography, Industrial and Transport Geography.
Geo_nios_1ch_0158		यह स्थानीय संदर्भ में राजनीतिक परिघटनाओं का अध्ययन करता है।		yaha sWAnIya saMxarBa meM rAjanIwika pariGatanAoM kA aXyayana karawA hE.		It studies political phenomena in local context.
Geo_nios_1ch_0158T		राजनीतिक भूगोल:		rAjanIwika BUgola:		Political Geography:
Geo_nios_1ch_0159		इसका मुख्य उद्देश्य राजनीतिक व प्रशासनिक प्रदेशों के उद्भव व रूपांतरण की व्याख्या करना है ।		isakA muKya uxxeSya rAjanIwika va praSAsanika praxeSoM ke uxBava va rUpAMwaraNa kI vyAKyA karanA hE .		Its main objective is to explain the emergence and conversion of political and administrative regions.
Geo_nios_1ch_0160		भौगोलिक परिघटनाओं का स्थानिक व कालिक अध्ययन ऐतिहासिक भूगोल के अन्तर्गत किया जाता है।		BOgolika pariGatanAoM kA sWAnika va kAlika aXyayana EwihAsika BUgola ke anwargawa kiyA jAwA hE.		The spatial and periodic study of geographical phenomena is done under historical geography.
Geo_nios_1ch_0160T		ऐतिहासिक भूगोल:		EwihAsika BUgola:		Historical Geography:
Geo_nios_1ch_0161		यह स्थान की सामाजिक परिघटनाओं का विश्लेषण करता है ।		yaha sWAna kI sAmAjika pariGatanAoM kA viSleRaNa karawA hE .		It analyzes the social phenomena of the place.
Geo_nios_1ch_0161T		सामाजिक भूगोल:		sAmAjika BUgola:		Social Geography:
Geo_nios_1ch_0162		निर्धनता, स्वास्थ्य, शिक्षा, जीवन यापन सामाजिक भूगोल के कुछ मुख्य क्षेत्र हैं ।		nirXanawA, svAsWya, SikRA, jIvana yApana sAmAjika BUgola ke kuCa muKya kRewra hEM .		Poverty, health, education, living are some of the main areas of social geography.
Geo_nios_1ch_0163		यह जनसंख्या के विविध पक्षों जैसे जनसंख्या वितरण, घनत्व, संघटन, प्रजनन क्षमता, मर्त्यता, प्रवास आदि का अध्ययन करता है।		yaha janasaMKyA ke viviXa pakRoM jEse janasaMKyA viwaraNa, Ganawva, saMGatana, prajanana kRamawA, marwyawA, pravAsa Axi kA aXyayana karawA hE.		It studies various aspects of population such as population distribution, density, composition, fertility, mortality, migration etc.
Geo_nios_1ch_0163T		जनसंख्या भूगोल ।		janasaMKyA BUgola .		Population Geography.
Geo_nios_1ch_0164		यह ग्रामीण नगरीय अधिवासों के आकार, वितरण, प्रकार्य, पदानुक्रम और अधिवास व्यवस्था से सम्बंधित अन्य आधारों का अध्ययन करता है।		yaha grAmINa nagarIya aXivAsoM ke AkAra, viwaraNa, prakArya, paxAnukrama Ora aXivAsa vyavasWA se sambaMXiwa anya AXAroM kA aXyayana karawA hE.		It studies the size, distribution, function, hierarchy and other grounds related to the size, distribution, function, hierarchy and domicile.
Geo_nios_1ch_0164T		अधिवास भूगोल ।		aXivAsa BUgola .		Growning geography.
Geo_nios_1ch_0165		प्रादेशिक भूगोल के अन्तर्गत प्रदेशों का नामांकन और उसकी भौगोलिक विशेषताओं का अध्ययन किया जाता है।		prAxeSika BUgola ke anwargawa praxeSoM kA nAmAMkana Ora usakI BOgolika viSeRawAoM kA aXyayana kiyA jAwA hE.		Nomination of regions and its geographical characteristics are studied under regional geography.
Geo_nios_1ch_0165T		प्रादेशिक भूगोल		prAxeSika BUgola		Regional geography
Geo_nios_1ch_0166		भूगोल की तीन मुख्य शाखाएँ है: भौतिक, मानव और प्रादेशिक।		BUgola kI wIna muKya SAKAez hE: BOwika, mAnava Ora prAxeSika.		Geography has three main branches: physical, human and regional.
Geo_nios_1ch_0167		भौतिक भूगोल में प्राकृतिक परिघटनाओं का उल्लेख होता है, जैसे कि जलवायु विज्ञान, मृदा और वनस्पति।		BOwika BUgola meM prAkqwika pariGatanAoM kA ulleKa howA hE, jEse ki jalavAyu vijFAna, mqxA Ora vanaspawi.		Physical geography mentions natural phenomena, such as climate science, soil and vegetation.
Geo_nios_1ch_0168		मानव भूगोल भूतल और मानव समाज के संबंधों का वर्णन करता है ।		mAnava BUgola BUwala Ora mAnava samAja ke saMbaMXoM kA varNana karawA hE .		Human geography describes the relationship between the surface and human society.
Geo_nios_1ch_0169		भूगोल एक अंतरा-अनुशासनिक विषय है।		BUgola eka aMwarA-anuSAsanika viRaya hE.		Geography is an inter-disciplinary subject.
Geo_nios_1ch_0170		भूगोल का गणित, प्राकृतिक विज्ञानों और सामाजिक विज्ञानों के साथ घनिष्ठ सम्बंध है ।		BUgola kA gaNiwa, prAkqwika vijFAnoM Ora sAmAjika vijFAnoM ke sAWa GaniRTa sambaMXa hE .		Geography has a close relationship with mathematics, natural sciences and social sciences.
Geo_nios_1ch_0171a		जबकि अन्य विज्ञान विशिष्ट प्रकार की परिघटनाओं का ही वर्णन करते हैं		jabaki anya vijFAna viSiRta prakAra kI pariGatanAoM kA hI varNana karawe hEM		While other sciences describe only specific types of phenomena
Geo_nios_1ch_0171b		भूगोल विविध प्रकार की उन परिघटनाओं का भी अध्ययन करता है, जिनका अध्ययन अन्य विज्ञानों में भी शामिल होता है ।		BUgola viviXa prakAra kI una pariGatanAoM kA BI aXyayana karawA hE, jinakA aXyayana anya vijFAnoM meM BI SAmila howA hE .		Geography also studies a variety of phenomena, which are also studied in other sciences.
Geo_nios_1ch_0172		इस प्रकार भूगोल ने स्वयं को अन्तर्सम्बंधित व्यवहारों के संश्लेषित अध्ययन के रूप में स्थापित किया है ।		isa prakAra BUgola ne svayaM ko anwarsambaMXiwa vyavahAroM ke saMSleRiwa aXyayana ke rUpa meM sWApiwa kiyA hE .		Thus geography has established itself as a synthesized study of inter -related behaviors.
Geo_nios_1ch_0173		चित्र 1.2 अन्तर्सम्बंधित विज्ञान के बारे में एक विचार देता है।		ciwra 1.2 anwarsambaMXiwa vijFAna ke bAre meM eka vicAra xewA hE.		Figure 1.2 gives an idea about inter -related science.
Geo_nios_1ch_0174		भूगोल स्थानों का विज्ञान है ।		BUgola sWAnoM kA vijFAna hE .		Geography is the science of places.
Geo_nios_1ch_0175		भूगोल प्राकृतिक व सामाजिक दोनों ही विज्ञान है, जो कि मानव व पर्यावरण दोनों का ही अध्ययन करता है ।		BUgola prAkqwika va sAmAjika xonoM hI vijFAna hE, jo ki mAnava va paryAvaraNa xonoM kA hI aXyayana karawA hE .		Geography is both natural and social science, which studies both human and environment.
Geo_nios_1ch_0176		यह भौतिक व सांस्कृतिक विश्व को जोडता है ।		yaha BOwika va sAMskqwika viSva ko jodawA hE .		It connects the physical and cultural world.
Geo_nios_1ch_0177		भौतिक भूगोल पृथ्वी की व्यवस्था से उत्पन्न प्राकृतिक पर्यावरण का अध्ययन करता है ।		BOwika BUgola pqWvI kI vyavasWA se uwpanna prAkqwika paryAvaraNa kA aXyayana karawA hE .		Physical geography studies the natural environment arising from the Earth's system.
Geo_nios_1ch_0178		मानव भूगोल राजनीतिक, आर्थिक, सामाजिक, सांस्कृतिक और जनांकिकीय प्रक्रियाओं से सम्बंधित  है ।		mAnava BUgola rAjanIwika, ArWika, sAmAjika, sAMskqwika Ora janAMkikIya prakriyAoM se sambaMXiwa  hE .		Human geography is related to political, economic, social, cultural and democratic processes.
Geo_nios_1ch_0179		यह संसाधनों के विविध प्रयोगों से भी सम्बंधित है ।		yaha saMsAXanoM ke viviXa prayogoM se BI sambaMXiwa hE .		It is also related to various experiments of resources.
Geo_nios_1ch_0180		प्रारंभिक भूगोल सिर्फ स्थानों का वर्णन करता था ।		prAraMBika BUgola sirPa sWAnoM kA varNana karawA WA .		Early geography only described places.
Geo_nios_1ch_0181a		हालाँकि यह आज भी भूगोल के अध्ययन में शामिल है।		hAlAzki yaha Aja BI BUgola ke aXyayana meM SAmila hE.		However, it is still involved in the study of geography.
Geo_nios_1ch_0181b		परन्तु पिछले कुछ वर्षों में इसके प्रतिरूपों के वर्णन में परिवर्तन हुआ है ।		paranwu piCale kuCa varRoM meM isake prawirUpoM ke varNana meM parivarwana huA hE .		But in the last few years, the description of its models has changed.
Geo_nios_1ch_0182		प्रादेशिक उपागम प्रदेशों के निर्माण व विशेषताओं की व्याख्या करता है ।		prAxeSika upAgama praxeSoM ke nirmANa va viSeRawAoM kI vyAKyA karawA hE .		The regional approach explains the construction and characteristics of the regional regions.
Geo_nios_1ch_0183a		यह इस बात का वर्णन करने का प्रयास करता है ।		yaha isa bAwa kA varNana karane kA prayAsa karawA hE .		It tries to describe this.
Geo_nios_1ch_0183b		कि कोई क्षेत्र कैसे और क्यों एक दूसरे से अलग है ।		ki koI kRewra kEse Ora kyoM eka xUsare se alaga hE .		That how and why any area is different from each other.
Geo_nios_1ch_0184		प्रदेश भौतिक, सामाजिक, आर्थिक, राजनीतिक, जनांकिकी आदि हो सकता है ।		praxeSa BOwika, sAmAjika, ArWika, rAjanIwika, janAMkikI Axi ho sakawA hE .		The state can be physical, social, economic, political, democracy etc.
Geo_nios_1ch_0185		क्रमबद्ध उपागम परिघटनाओं तथा सामान्य भौगोलिक महत्वों के द्वारा संचालित है ।		kramabaxXa upAgama pariGatanAoM waWA sAmAnya BOgolika mahawvoM ke xvArA saMcAliwa hE .		The orderly approach is powered by phenomena and general geographical importance.
Geo_nios_1ch_0186		प्रत्येक परिघटना का अध्ययन क्षेत्रीय विभिन्नताओं व दूसरे के साथ उनके संबंधों के आधार पर किया जाता है ।		prawyeka pariGatanA kA aXyayana kRewrIya viBinnawAoM va xUsare ke sAWa unake saMbaMXoM ke AXAra para kiyA jAwA hE .		Each phenomenon is studied based on regional variations and their relationship with the other.
Geo_nios_1ch_0187		भूगोल की तीन मुख्य शाखाएँ है भौतिक, मानव और प्रादेशिक ।		BUgola kI wIna muKya SAKAez hE BOwika, mAnava Ora prAxeSika .		The three main branches of geography are physical, human and regional.
Geo_nios_1ch_0188		भौतिक भूगोल विविध शाखाओं में विभाजित है, जिनके नाम इस प्रकार है: भू आकृति विज्ञान, जलवायु विज्ञान, समुद्र विज्ञान, मृदा और जैव भूगोल ।		BOwika BUgola viviXa SAKAoM meM viBAjiwa hE, jinake nAma isa prakAra hE: BU Akqwi vijFAna, jalavAyu vijFAna, samuxra vijFAna, mqxA Ora jEva BUgola .		Physical geography is divided into diverse branches, whose names are as follows: Geometry, Climate Science, Oceanology, Soil and Bio Geography.
Geo_nios_1ch_0189		मानव भूगोल भी विविध उपशाखाओं में विभाजित  है, जैसे सांस्कृतिक, जनसंख्या, सामाजिक, आर्थिक और राजनीतिक ।		mAnava BUgola BI viviXa upaSAKAoM meM viBAjiwa  hE, jEse sAMskqwika, janasaMKyA, sAmAjika, ArWika Ora rAjanIwika .		Human geography is also divided into various sub -divisions, such as cultural, population, social, economic and political.
Geo_nios_1ch_0190		प्रादेशिक भूगोल भी अन्य शाखाओं में विभाजित है जैसे वृहद, मध्यम और सूक्ष्म ।		prAxeSika BUgola BI anya SAKAoM meM viBAjiwa hE jEse vqhaxa, maXyama Ora sUkRma .		Regional geography is also divided into other branches such as large, medium and subtle.
Geo_nios_1ch_0191		ये सभी विषय एक दूसरे से अन्तर्सम्बन्धित है ।		ye saBI viRaya eka xUsare se anwarsambanXiwa hE .		All these subjects are interpreted by each other.
